CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS;opentime;y
M;Y;Y; 0; 112500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16975; -2504;0;1;1;Laborers; 1;-55;0
F;N;Y; 0; 360000,0;Working;Secondary / secondary special;Widow;House / apartment;-18388; -7830;0;0;0;Core staff; 1;-28;0
F;N;Y; 0; 360000,0;Working;Secondary / secondary special;Widow;House / apartment;-18388; -7830;0;0;0;Core staff; 1;-28;0
F;N;Y; 0; 279000,0;State servant;Higher education;Single / not married;House / apartment;-11091;  -617;0;0;1;Managers; 1;-10;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-16757; -3508;0;0;0;Core staff; 2;-23;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-16757; -3508;0;0;0;Core staff; 2;-43;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-16757; -3508;0;0;0;Core staff; 2;-59;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-16757; -3508;0;0;0;Core staff; 2;-21;0
M;Y;N; 2; 157500,0;Working;Secondary / secondary special;Married;Municipal apartment;-12518; -1135;0;0;0;Cleaning staff; 4;-27;0
M;Y;N; 2; 157500,0;Working;Secondary / secondary special;Married;Municipal apartment;-12518; -1135;0;0;0;Cleaning staff; 4;-26;0
M;Y;N; 2; 157500,0;Working;Secondary / secondary special;Married;Municipal apartment;-12518; -1135;0;0;0;Cleaning staff; 4;-11;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2;-57;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2; -8;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2; -8;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2;-48;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2; -7;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2;-17;0
M;N;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-20931;  -191;0;1;1;Security staff; 2;-23;0
F;Y;Y; 0; 112500,0;Working;Incomplete higher;Single / not married;With parents; -8128;  -951;0;0;1;Sales staff; 1;-17;0
F;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10304; -1682;0;0;0;Laborers; 2; -5;0
F;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10304; -1682;0;0;0;Laborers; 2;-34;0
F;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10304; -1682;0;0;0;Laborers; 2;-23;0
F;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10304; -1682;0;0;0;Laborers; 2;-21;0
F;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10304; -1682;0;0;0;Laborers; 2;-16;0
F;N;N; 0; 225000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10304; -1682;0;0;0;Laborers; 2; -3;0
F;Y;Y; 2; 306000,0;State servant;Higher education;Married;House / apartment;-13541; -3965;0;0;0;Core staff; 4;-42;0
F;Y;Y; 2; 306000,0;State servant;Higher education;Married;House / apartment;-13541; -3965;0;0;0;Core staff; 4;-39;0
F;Y;Y; 2; 306000,0;State servant;Higher education;Married;House / apartment;-13541; -3965;0;0;0;Core staff; 4;-42;0
F;N;Y; 1;  67500,0;State servant;Secondary / secondary special;Married;Municipal apartment;-15397; -1894;1;1;0;Core staff; 3;-19;0
M;Y;Y; 0; 315000,0;Working;Secondary / secondary special;Married;House / apartment;-14170;  -921;0;0;0;Managers; 2;-12;0
M;Y;Y; 0; 315000,0;Working;Secondary / secondary special;Married;House / apartment;-14170;  -921;0;0;0;Managers; 2;-29;0
M;Y;Y; 0; 315000,0;Working;Secondary / secondary special;Married;House / apartment;-14170;  -921;0;0;0;Managers; 2; -2;0
M;Y;Y; 0; 315000,0;Working;Secondary / secondary special;Married;House / apartment;-14170;  -921;0;0;0;Managers; 2;-18;0
M;Y;Y; 0; 315000,0;Working;Secondary / secondary special;Married;House / apartment;-14170;  -921;0;0;0;Managers; 2;-24;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4; -9;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-15;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-43;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-50;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-56;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-39;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-50;0
F;N;Y; 2; 270000,0;Working;Secondary / secondary special;Married;House / apartment;-12927; -2078;1;1;1;Managers; 4;-42;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-22;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-54;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-27;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-20;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-35;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-24;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-29;0
F;Y;Y; 1; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-12500; -5762;0;0;0;Managers; 3;-20;0
M;Y;Y; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-22117; -1621;0;1;1;Security staff; 2;-29;0
M;Y;Y; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-22117; -1621;0;1;1;Security staff; 2;-39;0
M;Y;Y; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-22117; -1621;0;1;1;Security staff; 2; -7;0
M;Y;Y; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-22117; -1621;0;1;1;Security staff; 2;-30;0
M;Y;Y; 0; 252000,0;Working;Secondary / secondary special;Married;House / apartment;-22117; -1621;0;1;1;Security staff; 2;-39;0
F;N;Y; 0; 135000,0;State servant;Secondary / secondary special;Married;House / apartment;-18501; -1866;0;0;0;Medicine staff; 2;-11;0
F;N;Y; 0; 135000,0;State servant;Secondary / secondary special;Married;House / apartment;-18501; -1866;0;0;0;Medicine staff; 2;-16;0
F;N;Y; 0; 135000,0;State servant;Secondary / secondary special;Married;House / apartment;-18501; -1866;0;0;0;Medicine staff; 2;-32;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-21300;  -464;0;0;0;Laborers; 2;-57;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-21300;  -464;0;0;0;Laborers; 2;-41;0
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment; -8824;  -739;0;0;1;Laborers; 2;  0;0
M;N;N; 1; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797; -6583;0;1;0;Laborers; 2;-37;0
M;N;N; 1; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797; -6583;0;1;0;Laborers; 2;-45;0
M;N;N; 1; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797; -6583;0;1;0;Laborers; 2;-40;0
M;N;N; 1; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797; -6583;0;1;0;Laborers; 2;-20;0
M;N;N; 1; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797; -6583;0;1;0;Laborers; 2;-31;0
M;N;N; 1; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment;-16797; -6583;0;1;0;Laborers; 2;-37;0
F;N;Y; 0;  76500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15602; -5061;0;1;0;Sales staff; 2;-58;0
F;N;Y; 0;  76500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15602; -5061;0;1;0;Sales staff; 2;-22;0
M;N;Y; 0; 360000,0;Working;Secondary / secondary special;Married;House / apartment;-18104; -1317;0;0;0;Drivers; 2;-27;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-22;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-30;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-47;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-36;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-12;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-51;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;  0;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2; -6;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2; -8;0
M;Y;Y; 0; 135000,0;Working;Lower secondary;Married;With parents; -9981; -1866;0;0;1;Laborers; 2;-26;0
F;N;Y; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment;-13764; -3996;0;0;1;Core staff; 2;-12;0
F;N;Y; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment;-13764; -3996;0;0;1;Core staff; 2; -7;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-45;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-48;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-52;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-10;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3; -8;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-38;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3; -6;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-19;0
F;Y;Y; 1;  90000,0;State servant;Secondary / secondary special;Married;House / apartment;-17532; -8044;0;0;0;Medicine staff; 3;-58;0
M;Y;Y; 0; 315000,0;Commercial associate;Incomplete higher;Married;House / apartment;-21572; -2170;0;0;0;Secretaries; 2;-35;0
M;Y;Y; 0; 315000,0;Commercial associate;Incomplete higher;Married;House / apartment;-21572; -2170;0;0;0;Secretaries; 2; -8;0
M;Y;Y; 0; 315000,0;Commercial associate;Incomplete higher;Married;House / apartment;-21572; -2170;0;0;0;Secretaries; 2;-20;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-16507; -4331;0;0;0;Drivers; 2;-34;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-16507; -4331;0;0;0;Drivers; 2;-34;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-16507; -4331;0;0;0;Drivers; 2;-14;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-16507; -4331;0;0;0;Drivers; 2;-20;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-16507; -4331;0;0;0;Drivers; 2; -6;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-16507; -4331;0;0;0;Drivers; 2; -9;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-17;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-29;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-33;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-29;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-29;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-14;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-37;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-31;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2;-45;0
M;Y;Y; 0; 225000,0;Working;Secondary / secondary special;Married;House / apartment;-20145; -1043;0;0;0;Laborers; 2; -1;0
F;Y;Y; 0; 247500,0;State servant;Secondary / secondary special;Married;House / apartment;-19714; -8348;0;0;0;Managers; 2;-30;0
F;Y;Y; 0; 247500,0;State servant;Secondary / secondary special;Married;House / apartment;-19714; -8348;0;0;0;Managers; 2;-46;0
F;Y;Y; 1;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-14686; -3600;1;0;0;Cooking staff; 3; -4;0
F;Y;Y; 1;  67500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-14686; -3600;1;0;0;Cooking staff; 3;-16;0
F;N;Y; 0;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-10016; -1164;1;0;0;Sales staff; 1; -5;0
F;N;Y; 0;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-10016; -1164;1;0;0;Sales staff; 1; -9;0
F;N;Y; 0;  99000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-10016; -1164;1;0;0;Sales staff; 1;-13;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14918; -1866;0;0;0;Sales staff; 2;-39;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14918; -1866;0;0;0;Sales staff; 2; -6;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14918; -1866;0;0;0;Sales staff; 2;-21;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14918; -1866;0;0;0;Sales staff; 2; -4;0
F;N;Y; 0; 135000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14918; -1866;0;0;0;Sales staff; 2;-36;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-23;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-23;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-23;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-44;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-25;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-44;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-32;0
F;Y;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15109; -1956;0;0;0;Core staff; 3;-42;0
M;N;N; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment; -9493;  -130;0;0;1;Cooking staff; 2;-45;0
M;N;N; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment; -9493;  -130;0;0;1;Cooking staff; 2; -1;0
M;N;N; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment; -9493;  -130;0;0;1;Cooking staff; 2;-26;0
M;N;N; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment; -9493;  -130;0;0;1;Cooking staff; 2;-30;0
M;N;N; 0; 135000,0;Commercial associate;Higher education;Married;House / apartment; -9493;  -130;0;0;1;Cooking staff; 2;-47;0
F;N;Y; 0; 328500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-20023; -1894;0;0;1;Managers; 2;-12;0
F;N;Y; 0; 328500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-20023; -1894;0;0;1;Managers; 2;-16;0
F;N;N; 0; 126000,0;Working;Secondary / secondary special;Single / not married;With parents; -8209;  -951;0;0;0;Sales staff; 1; -4;0
M;Y;N; 1; 180000,0;State servant;Incomplete higher;Married;With parents;-10591; -1195;0;0;0;Drivers; 3;-29;0
M;Y;N; 1; 180000,0;State servant;Incomplete higher;Married;With parents;-10591; -1195;0;0;0;Drivers; 3;-30;0
F;N;Y; 0; 310500,0;State servant;Higher education;Single / not married;House / apartment;-13141; -1317;0;0;1;Accountants; 1;-12;0
F;N;Y; 0; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14265; -7373;1;1;0;Laborers; 2;-11;0
F;N;Y; 0; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14265; -7373;1;1;0;Laborers; 2; -4;0
M;Y;N; 0;  90000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-12383; -2017;1;1;0;Drivers; 1;-53;0
M;Y;N; 0;  90000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-12383; -2017;1;1;0;Drivers; 1;-23;0
M;Y;N; 0;  90000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-12383; -2017;1;1;0;Drivers; 1;-35;0
M;Y;N; 0;  90000,0;Commercial associate;Secondary / secondary special;Single / not married;House / apartment;-12383; -2017;1;1;0;Drivers; 1; -9;0
F;Y;Y; 1; 157500,0;Working;Higher education;Separated;House / apartment; -9800; -2109;0;0;1;Medicine staff; 2;-33;0
F;Y;Y; 1; 157500,0;Working;Higher education;Separated;House / apartment; -9800; -2109;0;0;1;Medicine staff; 2;-45;0
F;Y;Y; 1; 157500,0;Working;Higher education;Separated;House / apartment; -9800; -2109;0;0;1;Medicine staff; 2; -8;0
F;Y;Y; 1; 157500,0;Working;Higher education;Separated;House / apartment; -9800; -2109;0;0;1;Medicine staff; 2;-32;0
